ISO,Year,yrsoffc,eiec,gov_left,gov_right,Population,Corruption,GovEffectiveness,GDP_PC,Gini_Coefficient,GHG_Int,GDP_TOT.,Count,Market.Instr,Non.Market.Instr,TechSup.Instr,Barrier.removal,Economic.instruments,Regulatory.Instruments,RDD,EPS,EPS_MKT,EPS_NMKT,TECHSUP,SpatialLag.Count,SpatialLag.Market.Instr,SpatialLag.Non.Market.Instr,SpatialLag.TechSup.Instr,SpatialLag.Barrier.removal,SpatialLag.Economic.instruments,SpatialLag.Regulatory.Instruments,SpatialLag.RDD,SpatialLag.EPS,SpatialLag.EPS_MKT,SpatialLag.EPS_NMKT,SpatialLag.TECHSUP,Count_Difference,Market.Instr_Difference,Non.Market.Instr_Difference,TechSup.Instr_Difference,Barrier.removal_Difference,Economic.instruments_Difference,Regulatory.Instruments_Difference,RDD_Difference,EPS_Difference,EPS_MKT_Difference,EPS_NMKT_Difference,TECHSUP_Difference,SpatialLag.Count_Difference,SpatialLag.Market.Instr_Difference,SpatialLag.Non.Market.Instr_Difference,SpatialLag.TechSup.Instr_Difference,SpatialLag.Barrier.removal_Difference,SpatialLag.Economic.instruments_Difference,SpatialLag.Regulatory.Instruments_Difference,SpatialLag.RDD_Difference,SpatialLag.EPS_Difference,SpatialLag.EPS_MKT_Difference,SpatialLag.EPS_NMKT_Difference,SpatialLag.TECHSUP_Difference
ZAF,2010,1,7,1,0,52344051,0.065393098,0.191702411,18573.3527,0.709402735,0.843182275,5.68945E+14,4,2,0,2,0,3,0,0,1.8333334,0.5,2.25,2.75,3.98577131,0.500727715,2.097570077,1.387473518,0.090326325,2.521124324,2.631726237,0.356441454,2.476950284,1.164483873,4.061253828,2.205113162,1,1,0,0,0,0,0,0,0.7222222,0.16666666,1.25,0.75,-2.440116198,-0.040696855,-0.676651369,-1.722767974,-0.035548927,-2.888548354,-1.30959834,-0.874299308,0.102347445,-0.074801296,0.192736051,0.189107619
AUS,2011,1,7,1,0,22340024,2.037909031,1.690138102,53710.3999,0.486307641,0.597195114,8.94437E+14,9,2,2,5,0,8,3,3,3,1.5,4.75,2.75,1.750333908,0.195294043,0.731740384,0.823299481,0,1.634061919,1.455699953,0.377118218,2.381733054,1.015889949,3.734125246,2.395183966,4,1,0,3,0,4,-1,3,0.1666667,0,0,0.5,-3.234555153,-0.374014811,-1.389829594,-1.470710748,-0.077153126,-2.03082406,-1.18041802,-0.155748855,0.101391567,-0.014944423,-0.035332295,0.354451371
BRA,2011,1,7,1,0,195284734,0.168382421,-0.15240407,20003.3334,0.685496718,0.400754147,2.66E+12,3,0,1,2,0,2,1,0,0.16666667,0,0.5,0,1.924120549,0.11778209,0.929565443,0.876773016,0,1.454436852,1.623654789,0.287808897,2.287521275,1.027615744,3.671430774,2.163517331,0,-1,0,1,0,0,-1,0,-0.05555555,-0.16666667,0,0,-2.150732634,-0.10941406,-1.382082867,-0.659235707,-0.027604066,-0.963090086,-1.207545856,-0.02303424,0.065094225,-0.004623033,-0.017502381,0.217408105
CAN,2011,5,7,0,1,34339221,1.971133471,1.772545457,49013.3483,0.501403817,0.471696554,1.31E+12,8,0,6,2,0,3,9,1,3.6111112,0.33333334,5.75,4.75,2.707405567,0.088527085,0.941274187,1.677604295,0,1.947638146,1.18156206,0.088591637,2.127828184,0.924681364,3.241665765,2.217137567,4,0,2,2,0,3,4,1,0,0,0,0,-0.590379028,-0.017527251,-1.051913418,0.479061641,-0.005390265,0.384337465,-2.282076149,-0.004764485,0.023610223,0.00313512,-0.000842605,0.068538159
CHE,2011,4,7,0,0,7912398,2.029069901,1.861643314,70146.0461,0.432878443,0.098604959,4.39694E+14,0,0,0,0,0,0,0,0,3.5555556,1.6666666,5,4,1.871976486,0.235320014,1.108089291,0.528567181,0,1.009843639,1.893777691,0.135430173,2.738897567,1.30069274,4.362655065,2.553344874,-1,0,0,-1,0,-2,0,0,0.2222223,0.1666666,0,0.5,-1.369326657,-0.059958617,-1.281166314,-0.028201725,-0.05961535,-0.181883557,-0.847681965,-0.039055513,0.048074358,-0.006484931,-0.013798101,0.164506123
CHL,2011,2,7,0,0,17351816,1.47659266,1.152272344,26861.3465,0.747719194,0.30737062,3.26167E+14,1,0,0,1,0,1,0,0,0.58333331,0.5,1.25,0,1.989868979,0.095742371,0.884291152,1.009835456,0,1.57692694,1.483447641,0.313462499,2.168325703,0.93301784,3.460906978,2.111052316,-1,0,-1,0,0,0,-1,0,0,0,0,0,-2.412984892,-0.250673748,-1.350957504,-0.811353639,-0.021034068,-1.265964717,-1.318881468,-0.053902668,0.074590197,-0.01766972,-0.029503943,0.270944244
CHN,2011,8,3,1,0,1345035000,-0.514727592,0.083608709,11142.8458,0.564565823,0.965659305,1.15E+13,1,0,0,1,0,2,1,1,1.4722222,0.66666669,2.75,1,2.555752351,0.22380186,1.232544355,1.099406136,0,1.724095469,1.839421179,0.205460302,2.576939895,1.120717476,3.939092893,2.671009303,-8,0,-4,-4,0,-5,-3,0,0.1666666,0,0,0.5,-0.493238487,-0.236078224,-0.475410042,0.218249778,-0.030357094,0.080711673,-0.657518568,0.038161205,0.046686571,-0.020135107,-0.039940822,0.200135552
EUE,2011,3,7,0,1,420619158,1.052137306,1.195663373,42042.8,0.492057829,0.237609668,1.68794E+13,1,0,1,0,0,0,2,0,3.198011713,1.598994239,5.022287727,2.972753105,2.697997521,0.376068955,0.99076012,1.331168446,0,2.252556064,1.548635118,0.2178161,2.07173381,1.027422782,3.284876204,1.902902476,-2,0,-2,0,0,0,-1,0,0.080320931,0.005828725,0.007545609,0.22758848,-0.377372659,0.022398384,-0.335964599,-0.063806444,-0.02438838,-0.455577305,-0.28325879,-0.037214679,0.042146183,0.032578541,-0.01216312,0.106023157
GBR,2011,1,7,0,1,63258810,1.614863515,1.604194641,42012.671,0.475124955,0.207122432,2.02E+12,6,2,0,4,0,7,2,0,3.3333333,2,5,3,1.668706871,0.05699235,1.172965129,0.438749392,0,0.69948424,1.908424392,0.145624449,2.693140999,1.319695918,4.226988156,2.532738895,3,1,-1,3,0,3,1,0,-0.0277779,0.1666666,0,-0.25,-1.425639555,-0.058990668,-1.160585186,-0.2060637,-0.014973805,-0.30162721,-0.797162186,0.023226569,0.07676565,0.020628973,0.017246223,0.192421757
IDN,2011,7,7,0,0,249470032,-0.7558707,-0.321591944,11553.6399,0.57056733,0.437458779,1.82E+12,4,0,2,2,0,2,5,0,0.83333331,0,1,1.5,2.121036863,0.296150967,0.927745326,0.89714057,0,1.846896162,1.502065777,0.452900822,2.518630009,1.058591958,3.936858468,2.560439584,-2,0,1,-3,0,-3,2,0,0.16666662,0,0,0.5,-2.295726327,-0.360444556,-0.979977808,-0.955303963,-0.080173549,-1.323378609,-1.041157706,-0.022708741,0.103937579,-0.033091788,-0.001326613,0.346231036
IND,2011,7,7,1,0,1261224954,-0.540835857,0.02255407,5919.3448,0.620348443,0.53909345,4.42E+12,4,2,2,0,0,3,2,1,1.7777778,0.33333334,3.75,1.25,2.358411845,0.197138236,1.019253506,1.142020103,0,1.825907128,1.842306154,0.345381431,2.405124695,1.084869753,3.744611847,2.38589249,-2,-1,1,-2,-1,-4,-1,-1,0.0833334,0,0,0.25,-1.711955703,-0.093998233,-1.074073978,-0.543883491,0,-0.792609006,-0.849509836,0.113200401,0.089438439,0.006782834,-0.004742323,0.266274808
JPN,2011,1,7,0,0,127833000,1.55437541,1.466912746,35297.44,0.35382212,0.282163324,3.71E+12,0,0,0,0,0,0,0,0,3.4166667,1.5,4.5,4.25,2.632917412,0.205095636,1.054451954,1.373369823,0,2.23958183,1.91448063,0.5298646,2.13501985,0.915990932,3.462603503,2.026465146,-3,-1,0,-2,0,-2,0,0,0.1944446,-0.1666666,0,0.75,-2.298513471,-0.060531344,-1.458974354,-0.779007773,-0.015413569,-1.164964268,-1.362292286,0.102399962,0.096558633,0.019646555,0.000375592,0.269653776
KOR,2011,4,7,0,1,49936638,0.483322471,1.157943606,36637.1899,0.482633716,0.397470747,1.42E+12,3,0,2,1,0,3,3,0,3.6111112,1.3333334,5.5,4,2.060579395,0.1745122,0.798190685,1.087876509,0,1.729966493,1.49650381,0.488187983,2.131507009,0.935595587,3.38277357,2.076151899,0,-1,0,1,0,0,0,-1,0.2222224,0.1666668,0,0.5,-2.863478232,-0.144897337,-1.436163053,-1.282417841,-0.027045264,-1.634658178,-1.290198176,0.120589613,0.087169207,-0.042745156,-0.025311471,0.329564252
MEX,2011,3,7,0,1,115243504,-0.474737763,0.252327204,24671.9553,0.748770411,0.371993082,1.75E+12,2,0,2,0,0,1,2,0,0.75,0,2.25,0,2.825795435,0.033278279,1.11192569,1.680591467,0,1.876025435,1.406683939,0.117737251,2.171934068,0.884105398,3.295798097,2.335898847,2,0,2,0,0,0,2,0,0,0,0,0,-0.540082793,-0.052124047,-1.039567311,0.551608564,-0.0040683,0.49514508,-2.281232369,0.029560144,0.018152245,-0.002859227,-0.00547418,0.062790137
NOR,2011,6,7,1,0,4953088,2.142632484,1.831712365,82570.2879,0.417388134,0.242106212,3.06045E+14,2,0,2,0,0,0,2,0,3.7222223,3.1666667,5,3,2.312084922,0.383495226,0.933635028,0.994954668,0,1.691411074,1.99697949,0.078369756,2.876261207,1.437444708,4.494862788,2.696476114,2,0,2,0,0,0,1,0,0.0555556,0.1666667,0,0,-0.671884934,0.142088749,-1.317730089,0.503756406,-0.005123329,0.458268316,-0.429939395,0.000458243,0.077470164,0.04749072,0.03555659,0.149363237
NZL,2011,3,7,0,1,4384000,2.290867567,1.87170589,41070.0454,0.471732754,0.507327038,1.29643E+14,1,0,1,0,0,0,1,0,0.83333331,0.5,1.5,0.5,1.891024261,0.197623808,1.001723835,0.691676618,0,1.122255815,1.876007085,0.098288898,2.758955832,1.385256703,4.343798363,2.547812403,1,0,1,0,0,0,1,0,0,0,0,0,-1.311317958,0.020262251,-1.386149663,0.054569454,-0.010983117,-0.183463509,-0.740317045,-0.010208579,0.063702557,0.009568337,0.002915089,0.178624277
RUS,2011,3,7,0,0,143018195,-1.074376822,-0.601444662,33108.4886,0.564876115,0.656327134,3.74E+12,3,0,2,1,0,1,2,0,0.66666669,0.5,1.5,0,1.445049025,0.086869244,0.933605183,0.424574599,0,0.837412295,1.717210651,0.139190643,2.678383472,1.289659313,4.241604343,2.50388674,2,0,1,1,0,-1,1,0,0,0,0,0,-1.820583364,-0.068771762,-1.38791755,-0.363894053,-0.012150128,-0.471542072,-0.803978306,-0.053405695,0.089734195,0.01693482,0.015471211,0.236796568
TUR,2011,9,7,0,0,74223629,0.038242523,0.365056276,24791.8608,0.596184618,0.27920542,1.19E+12,4,0,3,1,0,4,3,0,2.7777777,0.83333331,5,2.5,1.806179302,0.159308081,1.032046017,0.614825204,0,1.009641706,1.855400838,0.124630963,2.62338042,1.28276795,4.160976181,2.4263971,1,0,2,-1,0,1,1,-1,0.2222221,0.16666662,0.25,0.25,-1.434169617,-0.0086732,-1.351508017,-0.0739884,-0.017329953,-0.388294355,-0.755329562,-0.014741748,0.066258067,0.001713034,-0.004124909,0.201186099
USA,2011,3,7,1,0,311583481,1.262119055,1.513798475,60639.7109,0.573056135,0.378749138,1.38E+13,3,0,1,2,0,2,1,0,2.0277777,0.83333331,3,2.25,3.060935242,0.138351504,2.014924851,0.907658887,0,1.751403848,3.134999783,0.425088439,2.403935305,0.794799034,3.98907764,2.427929178,0,0,-1,1,0,1,-3,0,0,0,0,0,-0.679267166,-0.110582813,-0.262785809,-0.305898544,-0.018587273,-0.371307682,0.502086784,0.17553176,0.049221727,-0.008708906,-0.022487826,0.178861913
ZAF,2011,2,7,1,0,52995205,-0.004233705,0.217559651,18777.0064,0.718651436,0.790972695,5.88354E+14,3,0,3,0,0,2,4,0,1.5277778,0.33333334,2.25,2,2.12219108,0.342272986,0.914355846,0.865562247,0,1.681729086,1.649759418,0.332873752,2.476863375,1.117383723,3.966602905,2.3466035,-1,-2,3,-2,0,-1,4,0,-0.3055556,-0.16666666,0,-0.75,-1.863580229,-0.158454729,-1.18321423,-0.52191127,-0.090326325,-0.839395238,-0.981966819,-0.023567702,-8.69084E-05,-0.04710015,-0.094650923,0.141490338
AUS,2012,2,7,1,0,22733465,1.977507234,1.613148451,54710.8793,0.487257052,0.577178306,9.28E+11,10,3,1,6,0,11,2,6,3.4166667,2,4.75,3.5,7.251857715,1.237051848,1.567447376,4.447358491,0.50511636,6.759109851,2.544293651,2.224265581,2.773659893,1.042170457,4.658174024,2.620635241,1,1,-1,1,0,3,-1,3,0.4166667,0.5,0,0.75,5.501523807,1.041757805,0.835706991,3.624059011,0.50511636,5.125047932,1.088593698,1.847147363,0.39192684,0.026280509,0.924048778,0.225451275
BRA,2012,2,7,1,0,196876111,-0.046854232,-0.160548672,20044.5687,0.678248037,0.405412347,2.71E+12,3,0,2,1,0,2,4,0,0.25,0,0.75,0,4.844263577,0.506278239,1.361594169,2.976391169,0.266153912,4.551408989,2.093559547,1.693100989,2.537301259,0.993822209,4.536902029,2.08117949,0,0,1,-1,0,0,3,0,0.08333333,0,0.25,0,2.920143028,0.388496149,0.432028726,2.099618153,0.266153912,3.096972137,0.469904758,1.405292092,0.249779984,-0.033793536,0.865471255,-0.082337841
CAN,2012,6,7,0,1,34713395,1.918904424,1.756970048,49180.2861,0.496840681,0.464999816,1.33E+12,3,0,3,0,0,0,3,0,3.4444444,0.33333334,5.75,4.25,3.114903364,0.225009415,1.139320377,1.750573572,0.101485082,2.341658449,1.436959596,1.245416922,2.429857896,0.905084756,4.339756583,2.044732156,-5,0,-3,-2,0,-3,-6,-1,-0.1666668,0,0,-0.5,0.407497798,0.13648233,0.198046191,0.072969277,0.101485082,0.394020303,0.255397536,1.156825285,0.302029712,-0.019596608,1.098090818,-0.172405411
CHE,2012,1,7,0,0,7996861,2.13839817,1.882824302,70217.5471,0.424220068,0.100043833,4.46061E+14,1,0,1,0,0,0,1,0,3.6388888,1.6666666,5,4.25,2.537290728,0.186160285,0.992916254,1.358214189,0.065845033,2.319715267,1.152546998,0.978478257,2.717099257,1.251237628,4.539591227,2.360468924,1,0,1,0,0,0,1,0,0.0833332,0,0,0.25,0.665314242,-0.049159729,-0.115173037,0.829647008,0.065845033,1.309871628,-0.741230693,0.843048084,-0.02179831,-0.049455113,0.176936161,-0.192875951
CHL,2012,3,7,0,0,17519119,1.543591261,1.178443551,28021.0561,0.739118174,0.298964307,3.46243E+14,2,0,0,2,0,2,0,0,1.9166666,0.5,5.25,0,5.68184008,0.737021141,1.494117711,3.450701228,0.33329474,5.25644356,2.459950269,1.895570741,2.491812304,0.932551452,4.392721402,2.150164008,1,0,0,1,0,1,0,0,1.33333329,0,4,0,3.691971101,0.64127877,0.609826559,2.440865773,0.33329474,3.679516621,0.976502629,1.582108243,0.323486601,-0.000466388,0.931814423,0.039111691
CHN,2012,9,3,1,0,1354190000,-0.438275933,0.015367764,11730.4232,0.553076706,0.920551776,1.22E+13,12,1,2,9,1,13,5,5,2.4722223,0.66666669,5.25,1.5,4.056125751,0.890066345,1.302476849,1.863582557,0.134757825,3.252025151,1.464573904,1.050686025,2.642609674,1.131006236,4.238480265,2.558342564,11,1,2,8,1,11,4,4,1.0000001,0,2.5,0.5,1.500373401,0.666264485,0.069932495,0.764176421,0.134757825,1.527929682,-0.374847275,0.845225723,0.065669779,0.01028876,0.299387372,-0.112666739
EUE,2012,4,7,0,1,421358908,0.854937332,1.048472064,41664.9,0.492334329,0.23574905,1.67856E+13,2,0,1,1,0,2,1,1,3.056607756,1.527206816,4.901405039,2.741211457,3.525407724,0.403643553,1.227590847,1.894173324,0.169706191,3.003386159,1.719904462,1.003700101,2.182425196,0.957202217,3.829779372,1.760293992,1,0,0,1,0,2,-1,1,-0.141403957,-0.071787423,-0.120882687,-0.231541648,0.827410203,0.027574598,0.236830727,0.563004878,0.169706191,0.750830094,0.171269344,0.785884001,0.110691386,-0.070220565,0.544903168,-0.142608483
GBR,2012,2,7,0,1,63700215,1.665460467,1.591210365,42244.5191,0.486332899,0.212178809,2.05E+12,0,0,0,0,0,0,0,0,2.8888888,1.6666666,5,2,3.048988067,0.247435448,1.185500698,1.616051922,0.086262186,2.688208224,1.424056099,1.12387175,2.719819351,1.269496275,4.468246449,2.421715323,-6,-2,0,-4,0,-7,-2,0,-0.4444445,-0.3333334,0,-1,1.380281196,0.190443098,0.012535569,1.177302529,0.086262186,1.988723985,-0.484368293,0.978247301,0.026678351,-0.050199642,0.241258294,-0.111023572
IDN,2012,8,7,0,0,252698525,-0.689105809,-0.330479681,11992.8135,0.562947435,0.422008378,1.92E+12,6,0,4,2,0,4,4,1,0.83333331,0,1,1.5,6.834845871,1.399277599,1.417907356,4.017660916,0.432407974,6.290036805,2.195710212,2.05411711,2.8166152,1.110563556,4.61296432,2.726317773,2,0,2,0,0,2,-1,1,0,0,0,0,4.713809008,1.103126631,0.49016203,3.120520346,0.432407974,4.443140643,0.693644435,1.601216289,0.297985191,0.051971598,0.676105852,0.165878189
IND,2012,8,7,1,0,1278674502,-0.51396811,-0.156087115,6159.9734,0.626372953,0.542008734,4.70E+12,1,0,0,1,0,1,0,0,1.8611112,0.33333334,3.75,1.5,4.690330355,0.577152643,1.452515312,2.6606624,0.209977169,4.282588038,2.081086643,1.614003738,2.538014146,1.058501739,4.307097375,2.248443314,-3,-2,-2,1,0,-2,-2,-1,0.0833334,0,0,0.25,2.33191851,0.380014406,0.433261806,1.518642297,0.209977169,2.45668091,0.238780489,1.268622306,0.132889451,-0.026368013,0.562485528,-0.137449175
JPN,2012,1,7,0,0,127629000,1.618948698,1.407989621,35896.3342,0.353731256,0.285891521,3.77E+12,12,4,2,6,1,9,2,2,4.0555553,1.6666666,4.5,6,5.845760028,0.687564998,1.503997009,3.654198021,0.292738786,5.786567934,2.506456656,2.242288298,2.442510389,0.93800606,4.476927598,1.912597398,12,4,2,6,1,9,2,2,0.6388886,0.1666666,0,1.75,3.212842616,0.482469362,0.449545055,2.280828198,0.292738786,3.546986104,0.591976026,1.712423697,0.307490539,0.022015128,1.014324095,-0.113867748
KOR,2012,5,7,0,1,50199853,0.495882243,1.074502587,37124.3508,0.476054424,0.390997066,1.45E+12,4,2,1,1,0,4,1,0,3,1.5,5.5,2,7.094429985,1.033396676,1.62177964,4.43925367,0.455914431,6.692779718,2.681089782,2.446155962,2.590132011,0.968639653,4.396064244,2.405692134,1,2,-1,0,0,1,-2,0,-0.6111112,0.1666666,0,-2,5.033850591,0.858884475,0.823588954,3.351377161,0.455914431,4.962813224,1.184585972,1.957967978,0.458625002,0.033044066,1.013290674,0.329540235
MEX,2012,2,7,0,1,116818208,-0.484527588,0.296199024,25368.3573,0.754840338,0.366972597,1.83E+12,5,0,3,2,0,4,5,0,1.25,0,3.75,0,3.012297387,0.205856041,1.165388156,1.64105319,0.092114979,2.166645874,1.408031966,1.215737219,2.463626367,0.882358485,4.372247044,2.136273375,3,0,1,2,0,3,3,0,0.5,0,1.5,0,0.186501952,0.172577762,0.053462467,-0.039538277,0.092114979,0.29062044,0.001348026,1.097999969,0.291692299,-0.001746913,1.076448947,-0.199625471
NOR,2012,7,7,1,0,5018573,2.247982264,1.899935484,83431.6402,0.421154607,0.231169954,3.14363E+14,4,1,0,3,0,4,0,1,3.6666667,3,5,3,2.226581162,0.138450526,1.015156089,1.072974547,0.050121754,1.938498246,1.148775704,0.828576075,2.725975418,1.324541289,4.533455973,2.319929042,2,1,-2,3,0,4,-2,1,-0.0555556,-0.1666667,0,0,-0.085503761,-0.2450447,0.08152106,0.078019879,0.050121754,0.247087173,-0.848203786,0.750206319,-0.15028579,-0.112903419,0.038593185,-0.376547071
NZL,2012,4,7,0,1,4408100,2.307887793,1.792153716,41136.5692,0.439180919,0.511225786,1.31114E+14,2,0,2,0,0,0,2,0,0.77777779,0.33333334,1.5,0.5,2.745551252,0.201083914,1.033532416,1.510934923,0.084147573,2.689936588,1.278534904,1.057445145,2.699308888,1.308401124,4.485392654,2.304132903,1,0,1,0,0,0,1,0,-0.05555552,-0.16666666,0,0,0.854526992,0.003460106,0.031808581,0.819258305,0.084147573,1.567680773,-0.597472181,0.959156247,-0.059646944,-0.076855579,0.141594291,-0.2436795
RUS,2012,4,7,0,0,143378447,-1.051571608,-0.534914613,34439.3679,0.546766788,0.632109709,3.90E+12,1,0,1,0,0,2,1,0,0.66666669,0.5,1.5,0,3.587437822,0.352504852,1.256360088,1.978572883,0.159234973,3.243489676,1.633861845,1.273687612,2.681490865,1.215125555,4.480635811,2.348711261,-2,0,-1,-1,0,1,-1,0,0,0,0,0,2.142388797,0.265635608,0.322754905,1.553998284,0.159234973,2.406077381,-0.083348806,1.134496969,0.003107394,-0.074533758,0.239031468,-0.15517548
TUR,2012,10,7,0,0,75175827,0.161344782,0.432250023,25413.4076,0.596951202,0.285614701,1.25E+12,1,0,1,0,0,0,1,0,2.3888888,0.66666669,5,1.5,2.895957861,0.203260168,1.106214729,1.586482964,0.097257071,2.8156495,1.390693208,1.103865294,2.609657718,1.22427125,4.388029064,2.216672837,-3,0,-2,-1,0,-4,-2,0,-0.3888889,-0.16666662,0,-1,1.089778559,0.043952087,0.074168712,0.97165776,0.097257071,1.806007794,-0.464707629,0.979234332,-0.013722702,-0.0584967,0.227052884,-0.209724263
USA,2012,4,7,1,0,313877662,1.402794003,1.52132237,61241.6332,0.583995036,0.356395244,1.41E+13,2,0,1,1,0,1,1,1,2.3611112,0.83333331,4.25,2,5.23959578,0.56631643,1.987145238,2.686134112,0.241613745,4.333578753,2.889365502,1.267134901,2.609425391,0.782800897,4.672495507,2.372979826,-1,0,0,-1,0,-1,0,1,0.3333335,0,1.25,-0.25,2.178660538,0.427964926,-0.027779614,1.778475225,0.241613745,2.582174905,-0.245634282,0.842046462,0.205490086,-0.011998137,0.683417867,-0.054949351
ZAF,2012,3,7,1,0,53782567,-0.184170604,0.170115307,18585.08,0.745959467,0.799757611,5.95359E+14,3,0,2,1,0,2,2,0,0.8611111,0.33333334,2.25,0,4.38419841,0.546445089,1.210784814,2.626968507,0.232000449,4.059401042,1.781699011,1.510053801,2.635362276,1.08778767,4.482684195,2.335614951,0,0,-1,1,0,0,-2,0,-0.6666667,0,0,-2,2.26200733,0.204172103,0.296428967,1.76140626,0.232000449,2.377671956,0.131939593,1.177180049,0.158498901,-0.029596053,0.51608129,-0.010988549
AUS,2013,3,7,1,0,23128129,1.777833104,1.632453084,55198.6668,0.487535528,0.552283469,9.53825E+14,0,0,0,0,0,0,0,2,3.5277777,1.8333334,4.75,4,5.035974418,0.086427858,2.135042202,2.814504358,0.005477175,3.387380108,3.513304002,0.637457814,2.772307917,1.0519002,4.78825158,2.476772082,-10,-3,-1,-6,0,-11,-2,-4,0.111111,-0.1666666,0,0.5,-2.215883297,-1.15062399,0.567594827,-1.632854134,-0.499639185,-3.371729743,0.969010351,-1.586807767,-0.001351976,0.009729743,0.130077556,-0.143863158
BRA,2013,3,7,1,0,198478299,-0.097959608,-0.119030975,20309.3384,0.6709129,0.405383242,2.79E+12,2,0,1,1,0,1,1,1,0.58333331,0,0.75,1,4.576630582,0.097542783,2.158580855,2.320506944,0.026982011,2.8164543,3.527425855,0.476701243,2.605579995,0.999186559,4.730775853,2.086777675,-1,0,-1,0,0,-1,-3,1,0.33333331,0,0,1,-0.267632996,-0.408735457,0.796986686,-0.655884225,-0.239171901,-1.734954689,1.433866308,-1.216399746,0.068278736,0.005364351,0.193873824,0.005598185
CAN,2013,7,7,0,1,35080992,1.879377961,1.780741096,49639.6094,0.497511014,0.461169078,1.36E+12,4,0,4,0,0,1,4,0,3.4444444,0.33333334,5.75,4.25,4.231357191,0.103421894,2.072824181,2.055111115,0.025770545,2.286140962,2.482427971,0.830950903,2.509781017,0.911581117,4.390172631,2.227589409,1,0,1,0,0,1,1,0,0,0,0,0,1.116453826,-0.121587522,0.933503804,0.304537544,-0.075714537,-0.055517487,1.045468375,-0.414466018,0.079923121,0.00649636,0.050416048,0.182857253
CHE,2013,2,7,0,0,8089346,2.124894381,1.816378474,70518.8242,0.425597226,0.100602221,4.54119E+14,1,0,1,0,0,0,1,0,3.6388888,1.6666666,5,4.25,3.808907886,0.144418397,2.295384175,1.369105313,0.007290133,1.752208056,4.269177109,0.218759905,2.804564435,1.172469596,4.906542481,2.33468129,0,0,0,0,0,0,0,0,0,0,0,0,1.271617158,-0.041741887,1.302467921,0.010891124,-0.0585549,-0.567507211,3.116630111,-0.759718352,0.087465177,-0.078768032,0.366951254,-0.025787634
CHL,2013,4,7,0,0,17687006,1.498928189,1.158031583,28464.1023,0.730521882,0.2935791,3.58E+11,1,0,0,1,0,2,0,0,1.9166666,0.5,5.25,0,4.646731593,0.085255032,2.17909614,2.382380421,0.029836253,2.837989268,3.347975428,0.628382577,2.550096607,0.937131503,4.50312252,2.210035907,-1,0,0,-1,0,0,0,0,0,0,0,0,-1.035108487,-0.651766109,0.68497843,-1.068320808,-0.303458488,-2.418454292,0.888025159,-1.267188165,0.058284302,0.004580051,0.110401119,0.059871899
CHN,2013,10,3,1,0,1363240000,-0.355887651,-0.00512069,12814.6591,0.562073555,0.891010274,1.35E+13,8,0,2,6,0,7,4,1,2.5277777,0.83333331,5.25,1.5,3.190122233,0.114225393,2.043906784,1.031990056,0.02094173,1.292409091,2.897444583,0.494588991,2.682035882,1.084881015,4.40181674,2.559409961,-4,-1,0,-3,-1,-6,-1,-4,0.0555554,0.16666662,0,0,-0.866003518,-0.775840952,0.741429935,-0.831592501,-0.113816096,-1.95961606,1.432870679,-0.556097033,0.039426208,-0.046125221,0.163336475,0.001067398
EUE,2013,5,7,0,1,422503285,1.066853234,1.17427435,41610.6,0.497090012,0.230969334,1.68115E+13,4,0,3,1,0,1,6,0,3.163396911,1.389135623,5.408531334,2.69252385,3.415229708,0.464941582,1.211931395,1.738356731,0.01472882,2.551265895,1.694561104,0.355912349,2.307895376,1.058570741,4.051769466,1.813345941,2,0,2,0,0,-1,5,-1,0.106789155,-0.138071192,0.507126295,-0.048687606,-0.110178016,0.06129803,-0.015659452,-0.155816593,-0.154977371,-0.452120264,-0.025343358,-0.647787752,0.125470179,0.101368525,0.221990094,0.053051949
GBR,2013,3,7,0,1,64128273,1.718897581,1.512266517,42863.631,0.499358343,0.202919681,2.10E+12,4,3,0,1,0,4,1,0,3.2222223,2.1666667,5.5,2,3.742046682,0.003533564,2.326451185,1.412061933,0.003533564,1.638772471,4.185837883,0.207743253,2.764305201,1.177135876,4.753359688,2.362420112,4,3,0,1,0,4,1,0,0.3333335,0.5000001,0.5,0,0.693058615,-0.243901884,1.140950487,-0.203989989,-0.082728622,-1.049435753,2.761781784,-0.916128497,0.044485851,-0.0923604,0.285113239,-0.059295211
IDN,2013,9,7,0,0,255852467,-0.660291791,-0.244262353,12226.4147,0.555364213,0.382972802,1.98E+12,4,0,2,2,0,2,3,0,0.75,0,1,1.25,4.129235165,0.043024597,1.980676057,2.105534511,0.005169845,2.605935348,3.137494844,0.640939329,2.795003743,1.078047543,4.699761219,2.607202569,-2,0,-2,0,0,-2,-1,-1,-0.08333331,0,0,-0.25,-2.705610706,-1.356253001,0.562768701,-1.912126406,-0.427238129,-3.684101457,0.941784632,-1.413177781,-0.021611457,-0.032516013,0.086796899,-0.119115204
IND,2013,9,7,1,0,1295829511,-0.517280996,-0.157355145,6379.0965,0.627859235,0.515729874,4.97E+12,0,0,0,0,0,2,1,0,1.7777778,0.33333334,3.75,1.25,3.954103359,0.151152878,1.932379573,1.870570908,0.016577318,2.282049919,3.077065605,0.469092964,2.606844583,1.055613754,4.487928017,2.276992078,-1,0,0,-1,0,1,1,0,-0.0833334,0,0,-0.25,-0.736226996,-0.425999765,0.47986426,-0.790091492,-0.193399851,-2.000538119,0.995978962,-1.144910773,0.068830438,-0.002887986,0.180830642,0.028548764
