ISO,Year,yrsoffc,eiec,execrlc,gov_left,gov_right,Population,Corruption,GovEffectiveness,GDP_PC,Gini_Coefficient,GHG_Int,GDP_TOT.,Count,Market.Instr,Non.Market.Instr,TechSup.Instr,EPS,EPS_MKT,EPS_NMKT,TECHSUP,EPS_CC,EPS_MKT_CC,EPS_NMKT_CC,SpatialLag.Count,SpatialLag.Market.Instr,SpatialLag.Non.Market.Instr,SpatialLag.TechSup.Instr,SpatialLag.EPS,SpatialLag.EPS_MKT,SpatialLag.EPS_NMKT,SpatialLag.TECHSUP,SpatialLag.EPS_CC,SpatialLag.EPS_MKT_CC,SpatialLag.EPS_NMKT_CC
USA,2000,8,7,Left,1,0,282162411,1.603597403,1.724886537,56643.4763,0.550133856,0.507783171,1.14E+13,4,0,2,2,1.2222222,0.66666669,2,1,1.266666667,0.8,2,2.439616752,0.100901148,0.906956317,1.431759288,1.181367481,0.510677469,2.082571646,0.950853325,1.122742936,0.595332474,1.822043008
USA,2001,1,7,Right,0,1,284968955,1.738597035,1.672907174,56567.6594,0.543754974,0.497231782,1.15E+13,1,0,0,1,1.2222222,0.66666669,2,1,1.266666667,0.8,2,4.193179516,0.27608603,1.093220109,2.823873377,1.171209656,0.544066603,2.053661633,0.915900755,1.124934957,0.633587551,1.825316565
USA,2002,2,7,Right,0,1,287625193,1.873596668,1.620927811,56862.1687,0.540189431,0.477610406,1.17E+13,7,1,2,4,1.2222222,0.66666669,2,1,1.266666667,0.8,2,2.85264986,0.46057882,0.673940432,1.718130608,1.261029027,0.61297628,2.189869058,0.980241778,1.175630447,0.662327968,1.884321596
USA,2003,3,7,Right,0,1,290107933,1.704490542,1.540124536,57764.7513,0.544033261,0.469061179,1.20501E+13,1,0,0,1,1.2222222,0.66666669,2,1,1.266666667,0.8,2,3.855079061,0.519892325,2.002060464,1.333126272,1.625635576,0.6108461,3.201032038,1.06502866,1.716035997,0.655935886,3.427143446
USA,2004,4,7,Right,0,1,292805298,1.810701966,1.740257859,59291.7873,0.550986597,0.457430964,1.25E+13,3,0,0,3,1.2222222,0.66666669,2,1,1.266666667,0.8,2,1.834091507,0.554182245,0.725943029,0.553966234,1.706353758,0.622406558,3.36835885,1.128295979,1.736917358,0.532660456,3.549795639
USA,2005,5,7,Right,0,1,295516599,1.536726952,1.531012774,60625.3364,0.561649313,0.442319458,1.29343E+13,6,0,2,4,1.2222222,0.66666669,2,1,1.266666667,0.8,2,2.416546536,0.980645129,0.531757334,0.904144073,1.787010574,0.642732366,3.464559722,1.253739618,1.836486619,0.568561296,3.687158944
USA,2006,6,7,Right,0,1,298379912,1.344892621,1.581685543,61584.3471,0.567847769,0.423608204,1.33E+13,17,0,3,14,1.6666666,0.5,3,1.5,1.7,0.6,3,3.88697193,0.446142603,1.873428202,1.567401126,1.904628692,0.656267903,3.559962357,1.497655747,1.958355178,0.588969577,3.788440209
USA,2007,7,7,Right,0,1,301231207,1.377069235,1.643272758,62112.0571,0.564495785,0.420968255,1.36E+13,7,0,4,3,1.6666666,0.5,3,1.5,1.7,0.6,3,5.54832676,0.676638382,1.728313633,3.143374745,1.97737721,0.606651578,3.845606455,1.479873521,2.008432682,0.534257685,4.011166841
USA,2008,8,7,Right,0,1,304093966,1.437633395,1.605075598,61502.7136,0.562363557,0.409824631,1.36E+13,24,0,7,17,1.8888888,0.66666669,3,2,1.933333333,0.8,3,4.186149922,0.537072673,1.980416296,1.668660952,2.028412891,0.728990583,3.805973392,1.550274734,2.072848911,0.69178826,3.976483739
USA,2009,1,7,Left,1,0,306771529,1.286476374,1.502984643,59173.1144,0.556953714,0.392268371,1.32E+13,17,0,6,11,2.3333333,1,3,3,2.4,1.2,3,5.434303704,0.332503899,1.500374946,3.601424859,2.131201069,0.757625709,3.789644592,1.846332926,2.160312926,0.729180915,3.905424936
USA,2010,2,7,Left,1,0,309327143,1.265258074,1.552272081,60117.4164,0.567538177,0.396541019,1.36E+13,3,0,2,1,2.0277777,0.83333331,3,2.25,2.083333333,1,3,3.78585917,0.296654372,1.995753725,1.493451073,2.299320729,0.703953266,3.950664238,2.243344625,2.261510468,0.650770147,3.89041663
USA,2011,3,7,Left,1,0,311583481,1.262119055,1.513798475,60639.7109,0.573056135,0.378749138,1.38E+13,3,0,1,2,2.0277777,0.83333331,3,2.25,2.083333333,1,3,3.467702909,0.214390267,2.071633161,1.18167948,2.351332324,0.691495349,3.935617649,2.426883917,2.31489437,0.643459372,3.874339822
USA,2012,4,7,Left,1,0,313877662,1.402794003,1.52132237,61241.6332,0.583995036,0.356395244,1.41E+13,2,0,1,1,2.3611112,0.83333331,4.25,2,2.333333333,1,4,5.626167169,0.614316069,2.068294651,2.943556448,2.600532674,0.656624268,4.706580467,2.438393332,2.682848486,0.598761622,5.011390504
USA,2013,5,7,Left,1,0,316059947,1.305924892,1.516476631,62083.0407,0.577329142,0.357840434,1.44E+13,4,0,2,2,2.4444444,0.83333331,4.25,2.25,2.416666667,1,4,4.955846662,0.295484911,2.863066021,1.79729573,2.651678164,0.680883627,4.764813893,2.509337069,2.726369101,0.63209993,5.037670304
USA,2014,6,7,Left,1,0,318386329,1.371378064,1.461625457,62861.7355,0.584061107,0.351345759,1.48E+13,6,0,3,3,2.4166667,1,4.25,2,2.4,1.2,4,3.689450666,0.527157903,1.524850342,1.637442422,2.668045046,0.912415436,4.78412984,2.307589908,2.734879707,0.824714197,5.072335016
USA,2015,7,7,Left,1,0,320738994,1.35772121,1.43219924,64580.1191,0.583138713,0.335603643,1.53E+13,4,0,2,2,2.4722221,1.1666666,4.25,2,2.466666667,1.4,4,2.704673078,0.62008525,1.067079268,1.01750856,2.56418827,1.02819246,4.790633377,1.873739132,2.638624832,0.954970041,5.087165324
USA,2016,8,7,Left,1,0,323071755,1.330895662,1.440504909,64845.7458,0.585073436,0.323734441,1.56E+13,5,0,3,2,2.9722221,1.1666666,5.75,2,3.133333333,1.4,6,3.669655926,0.395076478,1.227041483,2.047537964,2.539840444,0.999149335,4.876174615,1.744197444,2.631290499,0.956983791,5.192690263
USA,2017,1,7,Right,0,1,325122128,1.340532541,1.51742816,65884.8524,0.58049852,0.313739613,1.59E+13,3,0,3,0,2.9722221,1.1666666,5.75,2,3.133333333,1.4,6,3.734456902,0.472723475,1.662355099,1.599378328,2.58586878,1.043405987,4.865382813,1.848817662,2.667644744,0.963778785,5.190337785
USA,2018,2,7,Right,0,1,326838199,1.292747378,1.536972165,67195.7366,0.583643847,0.313585512,1.64E+13,1,0,0,1,2.9166667,1,5.75,2,3.066666667,1.2,6,4.662732249,0.465664502,3.147780804,1.049286943,2.621160154,1.043323136,4.918256297,1.901901046,2.6999161,1.001762939,5.196084314
USA,2019,3,7,Right,0,1,328329953,1.180357099,1.453415036,68133.8208,0.580531818,0.299996821,1.68E+13,7,3,3,1,2.9166667,1,5.75,2,3.066666667,1.2,6,3.871437097,1.316180381,1.623693017,0.931563699,2.658612895,1.20838881,4.931978387,1.835471545,2.734503405,1.200026501,5.16801217
USA,2020,4,7,Right,0,1,331526933,1.037831903,1.274593234,65713.8965,0.57386337,0.281580876,1.63E+13,3,0,2,1,3.0277777,1.3333334,5.75,2,3.2,1.6,6,4.537731273,0.549122355,1.782215464,2.206393454,2.830616061,1.320257357,4.964209062,2.207381797,2.902261761,1.293852903,5.205550583
ZAF,1996,2,7,Left,1,0,45123018,0.732927382,1.020495892,15127.7794,0.608309357,0.98170737,3.45046E+14,0,0,0,0,0.30555555,0.66666669,0.25,0,0.266666667,0.8,0,0,0,0,0,0,0,0,0,0,0,0
ZAF,1997,3,7,Left,1,0,45666838,0.685867995,0.822602183,15129.1937,0.618302304,0.999474526,3.53563E+14,0,0,0,0,0.30555555,0.66666669,0.25,0,0.266666667,0.8,0,0,0,0,0,0,0,0,0,0,0,0
ZAF,1998,4,7,Left,1,0,46223880,0.638808608,0.624708474,14853.8443,0.628258164,1.010390106,3.55542E+14,0,0,0,0,0.3611111,0.83333331,0.25,0,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0
ZAF,1999,5,7,Left,1,0,46730335,0.594539165,0.635308921,14661.973,0.638177284,0.950153582,3.60104E+14,0,0,0,0,0.30555555,0.66666669,0.25,0,0.266666667,0.8,0,0,0,0,0,0,0,0,0,0,0,0
ZAF,2000,1,7,Left,1,0,47159719,0.550269723,0.645909369,14850.0147,0.648059686,0.921529024,3.74215E+14,0,0,0,0,0.25,0.5,0.25,0,0.2,0.6,0,3.005154325,0.193690363,0.912957059,1.898506904,1.425889881,0.752844812,2.439784772,1.08504005,1.373229536,0.878982348,2.15566621
ZAF,2001,2,7,Left,1,0,47566800,0.441585615,0.626870394,15172.3195,0.65422078,0.91872149,3.87187E+14,1,0,0,1,0.25,0.5,0.25,0,0.2,0.6,0,3.399977189,0.646574958,0.796615615,1.956786616,1.403238856,0.759997434,2.412305675,1.037413448,1.358009256,0.889464454,2.147149866
ZAF,2002,3,7,Left,1,0,48019415,0.332901508,0.607831419,15559.8915,0.660389766,0.913537225,4.04606E+14,0,0,0,0,0.25,0.5,0.25,0,0.2,0.6,0,4.280103869,0.752087072,1.041500948,2.486515849,1.556549949,0.840367172,2.707345244,1.121937439,1.426647075,0.954330779,2.203673007
ZAF,2003,4,7,Left,1,0,48500348,0.275540829,0.59958005,15937.0769,0.666753957,0.937482469,4.20897E+14,1,0,1,0,0.25,0.5,0.25,0,0.2,0.6,0,1.697634606,0.411714877,0.382822108,0.90309762,1.752435034,0.86826736,3.091714789,1.297323001,1.764749701,0.984283802,3.0126423
ZAF,2004,5,7,Left,1,0,48991421,0.397753119,0.559140086,16350.9138,0.664527729,0.955326993,4.40E+11,4,2,1,1,0.25,0.5,0.25,0,0.2,0.6,0,2.856863854,1.009886916,0.690752482,1.156224456,1.922747942,0.944524884,3.34890671,1.474812333,1.89613341,0.931917766,3.281670131
ZAF,2005,1,7,Left,1,0,49490033,0.483857185,0.567057848,16974.8604,0.67541023,0.927667601,4.65331E+14,3,0,2,1,0.19444445,0.33333334,0.25,0,0.133333333,0.4,0,3.881890612,1.220649532,0.851916127,1.809324953,1.981684577,1.022284539,3.431873599,1.490895605,1.948553701,1.024239752,3.330525747
ZAF,2006,2,7,Left,1,0,49998277,0.378271431,0.325101376,17714.6662,0.688478248,0.885052044,4.95947E+14,0,0,0,0,0.44444445,0.33333334,1,0,0.133333333,0.4,0,5.939622778,0.425707859,2.22948042,3.2844345,2.12521444,1.081958373,3.679410408,1.614274553,2.155403728,1.08021853,3.771718102
ZAF,2007,3,7,Left,1,0,50528584,0.197672486,0.283431172,18318.5468,0.709038079,0.872552303,5.24103E+14,1,0,0,1,0.44444445,0.33333334,1,0,0.133333333,0.4,0,4.926827229,0.244822297,2.373781157,2.308223775,2.060238679,0.866279784,3.723066329,1.591369921,2.042711528,0.823524994,3.713239671
ZAF,2008,4,7,Left,1,0,51114599,0.153828725,0.332178503,18459.2475,0.696804852,0.889101344,5.39783E+14,4,0,2,2,0.3888889,0.16666667,1,0,0.066666667,0.2,0,6.810759251,0.480382113,2.324180692,4.006196445,2.164104714,1.104152767,3.722363562,1.665797866,2.172791729,1.127568472,3.725008848
ZAF,2009,1,7,Left,1,0,51728516,0.125426695,0.310807675,18230.036,0.689906511,0.856150662,5.45652E+14,3,1,0,2,1.1111112,0.33333334,1,2,0.8,0.4,0,8.590880024,0.583091365,2.76168368,5.24610498,2.294672294,1.085735355,3.775176029,2.023105517,2.269025894,1.120168945,3.663803221
ZAF,2010,1,7,Left,1,0,52344051,0.065393098,0.191702411,18573.3527,0.709402735,0.843182275,5.68945E+14,4,2,0,2,1.8333334,0.5,2.25,2.75,1.45,0.6,1,4.026003017,0.601987983,1.51784826,1.906166774,2.402763887,1.037799708,3.998065024,2.172426969,2.317314706,1.027284961,3.75223219
ZAF,2011,2,7,Left,1,0,52995205,-0.004233705,0.217559651,18777.0064,0.718651436,0.790972695,5.88354E+14,3,0,3,0,1.5277778,0.33333334,2.25,2,1.133333333,0.4,1,2.628092876,0.495238733,0.809134196,1.323719947,2.404861756,0.9885879,3.900547412,2.325449979,2.310051586,0.988994584,3.615710196
ZAF,2012,3,7,Left,1,0,53782567,-0.184170604,0.170115307,18585.08,0.745959467,0.799757611,5.95359E+14,3,0,2,1,0.8611111,0.33333334,2.25,0,0.466666667,0.4,1,4.956547758,0.624245862,1.21277286,3.119529035,2.614494977,0.902389636,4.521277984,2.419817267,2.605853257,0.893277141,4.504465363
ZAF,2013,4,7,Left,1,0,54678791,-0.138074696,0.306021035,18344.4443,0.746223379,0.797023838,6.00542E+14,0,0,0,0,0.8611111,0.33333334,2.25,0,0.466666667,0.4,1,3.965515301,0.238277016,1.403654933,2.323583352,2.662682813,0.955859172,4.623352008,2.408837281,2.632146034,0.948133955,4.539466866
ZAF,2014,5,7,Left,1,0,55594838,-0.125287011,0.165043816,18058.3502,0.746487042,0.803620142,6.03608E+14,2,0,2,0,0.8611111,0.33333334,2.25,0,0.466666667,0.4,1,3.552549967,0.257684873,1.100386136,2.194478957,2.798707456,1.258018019,4.693539435,2.44456488,2.765519445,1.231669223,4.620324231
ZAF,2015,6,7,Left,1,0,56723537,-0.070839748,0.087329097,17933.84,0.746487073,0.760450491,6.11587E+14,2,1,1,0,0.8611111,0.33333334,2.25,0,0.466666667,0.4,1,3.022656822,0.233459837,1.26170782,1.527489165,2.843858583,1.436584223,4.811128935,2.283862759,2.856882719,1.403795462,4.882989935
ZAF,2016,7,7,Left,1,0,57259551,0.017026288,0.101402581,17707.9622,0.746487048,0.755817109,6.15652E+14,1,0,1,0,0.8611111,0.33333334,2.25,0,0.466666667,0.4,1,4.439843525,0.028755868,1.385363536,3.025724121,2.905101803,1.425241333,5.125431639,2.164632593,2.94827383,1.473616362,5.206572534
ZAF,2017,8,7,Left,1,0,57635162,-0.127773166,0.070795923,17594.9131,0.74648701,0.762840143,6.22781E+14,4,2,2,0,0.8611111,0.33333334,2.25,0,0.466666667,0.4,1,3.745988597,0.653346625,1.465851572,1.6267904,2.90583711,1.390637281,5.096866254,2.230007951,2.928101634,1.369769249,5.184527701
ZAF,2018,9,7,Left,1,0,58613001,-0.136797428,0.103647441,17572.2666,0.746486931,0.755159187,6.32477E+14,0,0,0,0,0.91666669,0.5,2.25,0,0.533333333,0.6,1,3.335602125,0.150156563,1.800833689,1.384611873,2.965151287,1.429186308,5.17822415,2.288043389,2.987439295,1.46473191,5.209542587
ZAF,2019,1,7,Left,1,0,59587885,-0.031280991,0.127971157,17383.3249,0.746487026,0.759524954,6.3412E+14,2,1,0,1,0.8611111,0.33333334,2.25,0,0.466666667,0.4,1,3.755005581,0.887693907,1.669690202,1.197621473,3.023486385,1.479404996,5.229862413,2.361191795,3.043375066,1.528196361,5.240737043
ZAF,2020,2,7,Left,1,0,60562381,-0.059475705,0.046534523,16153.2478,0.746487062,0.731773238,5.96305E+14,2,0,2,0,0.91666669,0.5,2.25,0,0.533333333,0.6,1,4.130581411,0.66081407,1.792071645,1.677695696,3.102748717,1.532135512,5.211831617,2.564279081,3.125167588,1.572856947,5.238366736
