ISO,Year,yrsoffc,eiec,execrlc,gov_left,gov_right,Population,Corruption,GovEffectiveness,GDP_PC,Gini_Coefficient,GHG_Int,GDP_TOT.,Count,Market.Instr,Non.Market.Instr,TechSup.Instr,Barrier.removal,Economic.instruments,Regulatory.Instruments,RDD,EPS,EPS_MKT,EPS_NMKT,TECHSUP,SpatialLag.Count,SpatialLag.Market.Instr,SpatialLag.Non.Market.Instr,SpatialLag.TechSup.Instr,SpatialLag.Barrier.removal,SpatialLag.Economic.instruments,SpatialLag.Regulatory.Instruments,SpatialLag.RDD,SpatialLag.EPS,SpatialLag.EPS_MKT,SpatialLag.EPS_NMKT,SpatialLag.TECHSUP,Count_Difference,Market.Instr_Difference,Non.Market.Instr_Difference,TechSup.Instr_Difference,Barrier.removal_Difference,Economic.instruments_Difference,Regulatory.Instruments_Difference,RDD_Difference,EPS_Difference,EPS_MKT_Difference,EPS_NMKT_Difference,TECHSUP_Difference,SpatialLag.Count_Difference,SpatialLag.Market.Instr_Difference,SpatialLag.Non.Market.Instr_Difference,SpatialLag.TechSup.Instr_Difference,SpatialLag.Barrier.removal_Difference,SpatialLag.Economic.instruments_Difference,SpatialLag.Regulatory.Instruments_Difference,SpatialLag.RDD_Difference,SpatialLag.EPS_Difference,SpatialLag.EPS_MKT_Difference,SpatialLag.EPS_NMKT_Difference,SpatialLag.TECHSUP_Difference
NZL,2009,1,7,Right,0,1,4302600,2.380318642,1.848079324,40619.9458,0.467867696,0.526783905,1.25284E+14,0,0,0,0,0,0,0,0,0.8888889,0.16666667,1.5,1,10.26119358,1.095749259,3.393366899,5.772077426,0.079854955,9.089101253,4.520643626,2.154823483,2.564608681,1.222712498,4.209792796,2.261320818,-1,-1,0,0,-1,-1,-1,0,0.08333332,0,0.25,0,4.015259282,0.589022255,1.09589254,2.330344487,0.079854955,3.86273369,1.379687237,-0.381399707,0.215920428,-0.031669514,0.205488769,0.473942031
RUS,2009,1,7,Center,0,0,142785348,-1.141306877,-0.497236013,28771.7278,0.586251129,0.655689601,3.22E+12,7,1,3,3,0,5,4,1,0.66666669,0.5,1.5,0,7.118706241,0.523032957,2.279494836,4.316178447,0.140145808,6.303978446,3.06024008,1.401795666,2.282326963,1.046410327,3.658964044,2.141606585,5,0,2,3,0,4,3,1,0,0,0,0,1.760682457,-0.275240496,0.49027111,1.545651842,-0.011563727,1.881894128,0.400431086,-0.409899214,0.160320734,-0.011522646,0.156114747,0.336370106
TUR,2009,7,7,0,0,0,72039206,0.087655708,0.289779067,21440.3458,0.603479041,0.305562209,9.88286E+14,1,0,1,0,0,0,1,0,1.6944444,0.83333331,2,2.25,8.941102044,0.854821403,2.958476072,5.127804569,0.094112264,7.696154828,4.054771887,1.75746052,2.422787228,1.113853137,3.955662509,2.198846092,0,0,1,-1,0,-1,1,0,0.0555556,0.16666662,0,0,2.633050008,-0.039175425,0.723694358,1.948531075,0.053658426,2.613130835,0.951480896,-0.506990903,0.230068381,-0.005845037,0.232400463,0.463649732
USA,2009,1,7,Left,1,0,306771529,1.286476374,1.502984643,59173.1144,0.556953714,0.392268371,1.32E+13,17,0,6,11,0,16,10,5,2.3333333,1,3,3,5.434303704,0.332503899,1.500374946,3.601424859,0.176572758,4.460462916,2.073647719,0.842106333,2.131201069,0.757625709,3.789644592,1.846332926,-7,0,-1,-6,0,-7,-1,-13,0.4444445,0.33333331,0,1,1.248153782,-0.204568774,-0.48004135,1.932763907,0.150302378,1.652229117,-0.264725065,0.01113402,0.102788178,0.028635126,-0.0163288,0.296058192
ZAF,2009,1,7,Left,1,0,51728516,0.125426695,0.310807675,18230.036,0.689906511,0.856150662,5.45652E+14,3,1,0,2,0,3,0,0,1.1111112,0.33333334,1,2,8.590880024,0.583091365,2.76168368,5.24610498,0.145711098,7.554651604,3.844423916,1.941086009,2.294672294,1.085735355,3.775176029,2.023105517,-1,1,-2,0,0,-1,-4,-1,0.7222223,0.16666667,0,2,1.780120773,0.102709251,0.437502988,1.239908534,0.101038037,1.797925077,0.552978922,-1.262235158,0.13056758,-0.018417411,0.052812467,0.357307651
AUS,2010,3,7,Left,1,0,22031750,2.02361083,1.763391376,53740.0301,0.486551874,0.607534024,8.79885E+14,5,1,2,2,0,4,4,0,2.8333333,1.5,4.75,2.25,5.098581486,0.620618761,1.907036495,2.57092623,0.081317069,4.098994148,2.465598862,0.599724899,2.245957318,0.982832365,3.721967308,2.033072341,-8,0,2,-10,0,-10,4,-7,0.3055556,0.1666666,0,0.75,-2.591237057,0.35228024,-0.493939929,-2.449577368,-0.185596387,-2.347707619,-0.94823288,-0.818539139,0.106733913,-0.073863391,0.264827734,0.129237493
BRA,2010,8,7,Left,1,0,193701929,0.043806359,-0.086862549,19581.3798,0.681031537,0.404586908,2.56E+12,3,1,1,1,0,2,2,0,0.22222222,0.16666667,0.5,0,4.219701397,0.290376538,1.858326258,2.070998601,0.031084987,3.220623768,2.499429888,0.42220818,2.122701627,0.919516949,3.562916213,1.88567174,0,1,-1,0,0,-2,-2,-2,0,0,0,0,-4.451026428,-0.118865161,-0.853258226,-3.47890304,-0.177643544,-4.527768432,-1.503730245,-1.518578931,0.033557339,-0.032958088,0.210407337,-0.076777243
CAN,2010,4,7,Right,0,1,34005902,2.061873198,1.777826786,48551.0943,0.502022507,0.475997958,1.28E+12,4,0,4,0,0,0,5,0,3.6111112,0.33333334,5.75,4.75,3.311701769,0.119252974,1.88350746,1.308941335,0.005569758,1.724003289,3.410374969,0.114127165,2.075540145,0.891256302,3.192312739,2.143051542,1,0,3,-2,0,-2,4,0,0.4166668,0,0,1.25,-10.84855035,-0.027628741,-2.931300611,-7.889620995,-0.061230803,-11.43952811,-4.546273707,-3.90084034,-0.17911322,-0.131392752,0.067592293,-0.473539122
CHE,2010,3,7,-999,0,0,7824909,2.064142466,1.870959163,69372.8893,0.433740501,0.108191594,4.28929E+14,1,0,0,1,0,2,0,0,3.3333333,1.5,5,3.5,3.215141274,0.444683476,1.267718635,1.502739163,0.072007478,2.750821916,1.757737802,0.41023741,2.658194164,1.1389962,4.388401303,2.44718499,-1,0,0,-1,0,0,0,0,-0.0277779,0.1666666,0,-0.25,-7.472164777,-0.5425278,-2.470741001,-4.458895977,0.03535792,-6.775070695,-3.037023879,-1.698057546,-0.007211111,-0.024705494,0.066040642,-0.062968584
CHL,2010,1,7,Left,1,0,17181464,1.441626906,1.157241821,25745.9962,0.7426794,0.29770023,3.07056E+14,2,0,1,1,0,1,1,0,0.58333331,0.5,1.25,0,4.607334094,0.396773701,1.950735129,2.259825264,0.022774546,3.444762672,2.613340949,0.453786489,2.018359241,0.889334736,3.380228033,1.785514993,2,0,1,1,0,1,1,0,0.05555552,0.16666666,0,0,-3.28974594,0.19181957,-0.420229831,-3.061335679,-0.233462164,-3.665231566,-1.093449421,-1.382347849,0.031345751,-0.028705888,0.203645146,-0.080901985
CHN,2010,7,3,Left,1,0,1337705000,-0.570009887,0.091844857,10509.3398,0.566500727,0.973114851,1.07E+13,9,0,4,5,0,7,4,1,1.3055556,0.66666669,2.75,0.5,3.021177295,0.539128667,1.259071757,1.222976871,0.03350859,2.215878265,2.160972414,0.244337588,2.483904394,1.051650015,3.913364613,2.486698659,4,0,4,0,-1,2,4,0,0.33333339,0,1,0,-6.720340095,0.111617957,-2.040169051,-4.791789,0.03350859,-6.328627495,-2.736283889,-2.028029837,-1.43722E-05,-0.064937909,0.021683412,0.043211484
DEU,2010,5,7,Right,0,1,81776930,1.766428828,1.515693784,47974.4853,0.482974706,0.244827877,3.20E+12,1,0,1,0,0,1,1,0,3.0833333,1,5.5,2.75,3.626037831,0.370666992,1.275972222,1.979398617,0.013931928,3.117043595,1.719304684,0.426846124,2.419507985,1.180378931,3.782150821,2.29599415,-15,-2,-5,-8,0,-15,-5,-3,-0.0555555,-0.1666666,0,0,-3.363770327,-0.202894137,-0.758833941,-2.402042248,-0.082676081,-2.412585946,-1.595115401,-0.986162501,0.054375134,0.061660084,0.114398944,-0.012933709
ESP,2010,6,7,Left,1,0,46576897,1.160037041,0.94297415,38894.3657,0.454770645,0.217466522,1.46E+12,3,0,0,3,0,3,2,0,2.6111112,0.83333331,5,2,3.50471899,0.401884129,1.296161143,1.806673718,0.012385163,3.067127958,1.525377625,0.47818247,2.740427978,1.258877349,4.297289771,2.665116757,-1,0,-3,2,0,1,-2,0,-0.0555555,-0.16666669,0,0,-6.353952403,-0.687613123,-1.776920589,-3.88941869,-0.050833678,-5.121569507,-2.731014725,-1.284902606,0.036133283,0.052577627,0.070058494,-0.014236437
FRA,2010,3,7,Right,0,1,65026211,1.487756133,1.462661028,47933.5921,0.456719933,0.187763428,2.40E+12,4,1,1,2,0,4,1,1,3.6111112,1.3333334,5,4.5,3.088022337,0.184748007,1.204865511,1.698408819,0.012336804,2.610235929,1.693043064,0.255673692,2.59568764,1.201243896,4.337409646,2.24840935,-10,-1,-3,-6,0,-5,-5,0,-0.0833332,0,0,-0.25,-5.516975763,-0.577564295,-1.811094659,-3.128316809,-0.052860686,-5.236348495,-2.24514781,-1.627453683,0.05975757,0.023244874,0.087505726,0.068522019
GBR,2010,3,7,Left,1,0,62766365,1.605673909,1.617997527,41497.8498,0.467274336,0.225517136,1.98E+12,3,1,1,1,0,4,1,0,3.3611112,1.8333334,5,3.25,3.079996383,0.253303926,1.343987718,1.482704739,0.020585541,2.34071891,1.946642048,0.31647131,2.464776673,1.081106566,3.992773198,2.320450256,-5,-1,0,-4,0,-2,-3,-4,0.6944445,-0.1666666,0,2.25,-6.126640949,-0.443803,-1.755246827,-3.927591122,-0.062154342,-5.880265831,-2.18619246,-1.526320528,-0.017239511,0.004887027,0.110575653,-0.167181287
IDN,2010,6,7,0,0,0,246305322,-0.803534508,-0.266941011,10846.3216,0.555173408,0.412783377,1.68E+12,6,0,1,5,0,5,3,0,0.66666669,0,1,1,4.51499914,0.708217635,1.682883697,2.123897808,0.084531776,3.580565233,2.382216026,0.536386478,2.382439064,1.048584174,3.896082215,2.202650899,-1,-1,-4,4,0,1,-4,-1,0.33333335,0,0,1,-3.497487458,0.48526602,-0.690755187,-3.291998292,-0.117308103,-3.326280587,-1.000767179,-1.133157674,0.104860513,-0.053315734,0.254117491,0.113779906
IND,2010,6,7,Left,1,0,1243481564,-0.463754565,0.031655986,5504.4006,0.607006294,0.543301026,4.03E+12,6,3,1,2,1,7,3,2,1.6944444,0.33333334,3.75,1,4.238076235,0.357907377,1.715962933,2.164205925,0,3.337170482,2.419999953,0.323645788,2.231258139,0.991216348,3.619518242,2.083039845,1,3,-3,1,1,4,-2,1,0.111111,-0.16666666,0.25,0.25,-4.365121927,-0.175933073,-0.612897505,-3.576291348,-0.173421328,-4.510016652,-1.109258006,-1.959267367,0.099085875,-0.004738475,0.187193694,0.114802379
ITA,2010,2,7,Right,0,1,59277417,0.283443719,0.467300355,43685.2326,0.490683427,0.198962845,2.12E+12,7,0,2,5,0,5,2,1,3.4722223,2.6666667,5,2.75,2.821591469,0.334373114,1.126557572,1.360660784,0.01621793,2.629789332,1.561624974,0.311155093,2.519875062,0.991328901,4.162527443,2.405768814,1,0,0,1,0,0,-1,0,0.1944446,0.8333333,0,-0.25,-6.619975141,-0.671540005,-2.035129433,-3.913305702,-0.05197685,-5.398016298,-2.629917885,-1.41112078,0.011137989,-0.07334256,0.109942276,-0.003185829
JPN,2010,1,7,0,0,0,128070000,1.553623199,1.522350907,35187.0412,0.357681373,0.272114184,3.70E+12,3,1,0,2,0,2,0,0,3.2222221,1.6666666,4.5,3.5,5.036569516,0.301272506,2.324739526,2.410557485,0.016416696,3.825137759,3.150782343,0.486014548,1.976852951,0.828340754,3.382090034,1.720128081,-6,1,-3,-4,0,-4,-3,0,0.1111109,-0.1666668,0,0.5,-3.347086979,-0.031741204,0.11518887,-3.430534646,-0.295887822,-4.010037147,-0.397339,-1.820149568,0.072162257,-0.038016873,0.274219608,-0.019715991
KOR,2010,3,7,Right,0,1,49554112,0.426656723,1.147816181,35952.3342,0.488377661,0.395050377,1.37E+12,3,1,2,0,0,3,3,1,3.3888888,1.1666666,5.5,3.5,5.053547867,0.358356062,2.027263497,2.667928307,0.029162526,3.812315528,2.634324122,0.423714176,1.96750919,0.910313161,3.303331514,1.688882932,0,1,1,-2,0,0,0,0,0.0833332,0,0,0.25,-3.324193326,0.075957955,-0.265535865,-3.134615416,-0.301036869,-3.590219684,-0.57477847,-1.388893656,0.100560291,-0.057092033,0.312706345,0.046066577
MEX,2010,4,7,Right,0,1,113623895,-0.439748138,0.096291386,24276.5844,0.742705465,0.378796426,1.68E+12,0,0,0,0,0,1,0,0,0.75,0,2.25,0,3.363362932,0.093854898,2.012034835,1.2574732,0.004179056,1.554427824,3.619547989,0.105026504,2.125210737,0.848573274,3.266785648,2.260273436,-3,0,-1,-2,0,-1,-2,0,-0.05555558,-0.16666667,0,0,-10.89307476,0.00073386,-2.943496257,-7.950312364,-0.047155037,-11.75374365,-4.471720589,-3.904436632,-0.197404556,-0.126596475,0.039968008,-0.505585135
NOR,2010,5,7,Left,1,0,4889252,2.07725215,1.873542428,78818.1614,0.413300876,0.252592414,2.87455E+14,0,0,0,0,0,0,1,0,3.6666667,3,5,3,2.831406609,0.448880979,1.234719215,1.147806415,0.007880826,2.619654404,1.554950603,0.229761225,2.658148387,1.172024742,4.243521988,2.55889839,-1,-1,0,0,0,-2,1,-1,0,0,0,0,-5.887836837,-0.602193257,-1.349515408,-3.936128171,-0.050173564,-4.845295171,-2.380000737,-1.914187265,0.173948503,-0.004410721,0.086689732,0.439566415
NZL,2010,2,7,Right,0,1,4350700,2.3294034,1.811324596,40359.757,0.507672678,0.52150166,1.26036E+14,0,0,0,0,0,0,0,0,0.83333331,0.5,1.5,0.5,3.0322254,0.319278691,1.314195027,1.398751682,0.01446675,2.722812728,1.687140795,0.284610447,2.595805804,1.15586734,4.256545165,2.375004883,0,0,0,0,0,0,0,0,-0.05555559,0.33333333,0,-0.5,-7.228968185,-0.776470568,-2.079171873,-4.373325744,-0.065388205,-6.366288525,-2.833502831,-1.870213036,0.031197122,-0.066845157,0.046752369,0.113684065
RUS,2010,2,7,Center,0,0,142849468,-1.099214792,-0.601686895,29794.7495,0.549109079,0.655987803,3.36E+12,1,0,1,0,0,2,1,0,0.66666669,0.5,1.5,0,3.605583078,0.287520902,1.406315938,1.911746238,0.018363301,2.948648868,1.749102282,0.45416881,2.367801876,1.112219355,3.890849047,2.100337228,-6,-1,-2,-3,0,-3,-3,-1,0,0,0,0,-3.513123162,-0.235512055,-0.873178898,-2.404432209,-0.121782506,-3.355329578,-1.311137799,-0.947626856,0.085474913,0.065809028,0.231885003,-0.041269357
TUR,2010,8,7,0,0,0,73142150,0.025415225,0.315034986,22761.1078,0.594609975,0.2934808,1.07E+12,3,0,1,2,0,3,2,1,2.5555556,0.66666669,4.75,2.25,3.410065,0.302331193,1.396145693,1.711588115,0.02225324,2.987552792,1.791191809,0.36536246,2.443210642,1.123756074,4.013449151,2.192426666,2,0,0,2,0,3,1,1,0.8611112,-0.16666662,2.75,0,-5.531037044,-0.552490211,-1.56233038,-3.416216454,-0.071859025,-4.708602036,-2.263580078,-1.392098061,0.020423414,0.009902937,0.057786642,-0.006419427
USA,2010,2,7,Left,1,0,309327143,1.265258074,1.552272081,60117.4164,0.567538177,0.396541019,1.36E+13,3,0,2,1,0,1,4,0,2.0277777,0.83333331,3,2.25,3.78585917,0.296654372,1.995753725,1.493451073,0.020245119,2.59523074,2.400447959,0.31611298,2.299320729,0.703953266,3.950664238,2.243344625,-14,0,-4,-10,0,-15,-6,-5,-0.3055556,-0.16666669,0,-0.75,-1.648444533,-0.035849526,0.495378779,-2.107973786,-0.156327639,-1.865232176,0.326800241,-0.525993353,0.16811966,-0.053672443,0.161019646,0.397011699
ZAF,2010,1,7,Left,1,0,52344051,0.065393098,0.191702411,18573.3527,0.709402735,0.843182275,5.68945E+14,4,2,0,2,0,3,0,0,1.8333334,0.5,2.25,2.75,4.026003017,0.601987983,1.51784826,1.906166774,0.102697612,3.402214167,2.170632656,0.476959819,2.402763887,1.037799708,3.998065024,2.172426969,1,1,0,0,0,0,0,0,0.7222222,0.16666666,1.25,0.75,-4.564877007,0.018896619,-1.24383542,-3.339938206,-0.043013486,-4.152437437,-1.67379126,-1.46412619,0.108091593,-0.047935647,0.222888995,0.149321453
AUS,2011,1,7,Left,1,0,22340024,2.037909031,1.690138102,53710.3999,0.486307641,0.597195114,8.94437E+14,9,2,2,5,0,8,3,3,3,1.5,4.75,2.75,1.975059887,0.258849067,0.696728067,1.019482753,0.009451139,2.01054209,1.371972649,0.437761806,2.351933987,0.964031289,3.691348543,2.40042214,4,1,0,3,0,4,-1,3,0.1666667,0,0,0.5,-3.123521599,-0.361769694,-1.210308428,-1.551443477,-0.07186593,-2.088452058,-1.093626213,-0.161963093,0.105976668,-0.018801076,-0.030618765,0.367349799
BRA,2011,1,7,Left,1,0,195284734,0.168382421,-0.15240407,20003.3334,0.685496718,0.400754147,2.66E+12,3,0,1,2,0,2,1,0,0.16666667,0,0.5,0,2.410735357,0.242313893,0.873574261,1.294847203,0.027218752,2.208122138,1.482895501,0.403345806,2.19938236,0.919149011,3.557972537,2.121025581,0,-1,0,1,0,0,-1,0,-0.05555555,-0.16666667,0,0,-1.80896604,-0.048062644,-0.984751998,-0.776151398,-0.003866235,-1.01250163,-1.016534387,-0.018862374,0.076680734,-0.000367938,-0.004943677,0.235353841
CAN,2011,5,7,Right,0,1,34339221,1.971133471,1.772545457,49013.3483,0.501403817,0.471696554,1.31E+12,8,0,6,2,0,3,9,1,3.6111112,0.33333334,5.75,4.75,2.854420836,0.117490344,0.930248714,1.806681778,0.003926812,2.151340696,1.128137848,0.110464097,2.099413869,0.892885826,3.194935449,2.210420486,4,0,2,2,0,3,4,1,0,0,0,0,-0.457280934,-0.001762631,-0.953258746,0.497740443,-0.001642945,0.427337407,-2.282237121,-0.003663068,0.023873724,0.001629524,0.002622711,0.067368944
CHE,2011,4,7,-999,0,0,7912398,2.029069901,1.861643314,70146.0461,0.432878443,0.098604959,4.39694E+14,0,0,0,0,0,0,0,0,3.5555556,1.6666666,5,4,3.001077317,0.599751163,0.919826104,1.48150005,0.030157459,2.939923269,1.425692501,0.458470765,2.728743414,1.127674213,4.413645033,2.644911009,-1,0,0,-1,0,-2,0,0,0.2222223,0.1666666,0,0.5,-0.214063957,0.155067687,-0.347892531,-0.021239113,-0.041850019,0.189101352,-0.332045301,0.048233355,0.07054925,-0.011321987,0.025243731,0.197726019
CHL,2011,2,7,Center,0,0,17351816,1.47659266,1.152272344,26861.3465,0.747719194,0.30737062,3.26167E+14,1,0,0,1,0,1,0,0,0.58333331,0.5,1.25,0,2.372486762,0.19373387,0.860635601,1.318117292,0.025215129,2.087781269,1.424021496,0.376927655,2.101421118,0.864479064,3.361271261,2.078513072,-1,0,-1,0,0,0,-1,0,0,0,0,0,-2.234847332,-0.203039831,-1.090099528,-0.941707972,0.002440583,-1.356981403,-1.189319453,-0.076858835,0.083061876,-0.024855672,-0.018956772,0.292998079
CHN,2011,8,3,Left,1,0,1345035000,-0.514727592,0.083608709,11142.8458,0.564565823,0.965659305,1.15E+13,1,0,0,1,0,2,1,1,1.4722222,0.66666669,2.75,1,3.002345897,0.330246247,1.198024231,1.474075419,0.014265049,2.428679566,1.685609048,0.315282482,2.537642418,1.026079852,3.88658586,2.700261545,-8,0,-4,-4,0,-5,-3,0,0.1666666,0,0,0.5,-0.018831398,-0.208882419,-0.061047526,0.251098548,-0.019243541,0.212801301,-0.475363366,0.070944894,0.053738023,-0.025570163,-0.026778753,0.213562886
DEU,2011,6,7,Right,0,1,80274983,1.741949916,1.500138998,49097.6098,0.481232662,0.228571588,3.28E+12,1,0,0,1,0,3,0,1,3.1666667,1,5.5,3,3.209963176,0.559345761,1.077302392,1.573315023,0.04808328,2.561149146,1.732507158,0.165259669,2.51214147,1.19084184,3.838900643,2.506681982,0,0,-1,1,0,2,-1,1,0.0833334,0,0,0.25,-0.416074655,0.188678769,-0.198669831,-0.406083594,0.034151352,-0.555894449,0.013202474,-0.261586455,0.092633485,0.010462909,0.056749822,0.210687832
ESP,2011,7,7,Left,1,0,46742697,1.163212419,0.9724015,38456.3354,0.452755776,0.219097501,1.44E+12,3,0,1,2,1,2,3,0,2.8333333,1,5,2.5,3.474736226,0.673424174,1.022592615,1.778719436,0,3.222985836,1.575269808,0.298818072,2.84141287,1.244788815,4.387153386,2.892296456,0,0,1,-1,1,-1,1,0,0.2222221,0.16666669,0,0.5,-0.029982764,0.271540045,-0.273568528,-0.027954281,-0.012385163,0.155857878,0.049892182,-0.179364398,0.100984892,-0.014088534,0.089863615,0.227179699
FRA,2011,4,7,Right,0,1,65340830,1.537773252,1.392306805,48109.4189,0.455154858,0.177574428,2.43E+12,6,1,2,3,0,5,2,0,3.9444444,1.3333334,5.5,5,2.575763965,0.45355536,0.687013922,1.435194683,0.104992224,2.592117823,1.451680104,0.387783374,2.676587719,1.219063825,4.340308116,2.470391216,2,0,1,1,0,1,1,-1,0.3333332,0,0.5,0.5,-0.512258372,0.268807353,-0.517851588,-0.263214136,0.09265542,-0.018118106,-0.24136296,0.132109682,0.080900079,0.017819929,0.00289847,0.221981867
GBR,2011,1,7,Right,0,1,63258810,1.614863515,1.604194641,42012.671,0.475124955,0.207122432,2.02E+12,6,2,0,4,0,7,2,0,3.3333333,2,5,3,2.701926478,0.277770871,1.149921122,1.274234485,0.04579607,2.24835717,1.600362328,0.3867047,2.563716426,1.095171426,4.053499246,2.542478623,3,1,-1,3,0,3,1,0,-0.0277779,0.1666666,0,-0.25,-0.378069905,0.024466944,-0.194066596,-0.208470254,0.025210529,-0.09236174,-0.346279721,0.07023339,0.098939753,0.01406486,0.060726048,0.222028367
IDN,2011,7,7,0,0,0,249470032,-0.7558707,-0.321591944,11553.6399,0.57056733,0.437458779,1.82E+12,4,0,2,2,0,2,5,0,0.83333331,0,1,1.5,2.362421017,0.366724591,0.906147167,1.089549259,0.013453305,2.205530023,1.443193248,0.510046546,2.492876763,1.015580861,3.899799657,2.563249763,-2,0,1,-3,0,-3,2,0,0.16666662,0,0,0.5,-2.152578124,-0.341493044,-0.77673653,-1.034348549,-0.071078471,-1.37503521,-0.939022778,-0.026339932,0.110437699,-0.033003313,0.003717443,0.360598864
IND,2011,7,7,Left,1,0,1261224954,-0.540835857,0.02255407,5919.3448,0.620348443,0.53909345,4.42E+12,4,2,2,0,0,3,2,1,1.7777778,0.33333334,3.75,1.25,2.828728874,0.313235408,0.983252005,1.532241461,0.01476809,2.52395403,1.735879499,0.456573705,2.323874278,0.990213967,3.620985655,2.360423234,-2,-1,1,-2,-1,-4,-1,-1,0.0833334,0,0,0.25,-1.409347362,-0.044671969,-0.732710929,-0.631964464,0.01476809,-0.813216452,-0.684120454,0.132927917,0.092616138,-0.00100238,0.001467414,0.277383389
ITA,2011,3,7,Right,0,1,59379449,0.299565822,0.403479129,43588.3784,0.496638812,0.193130206,2.12E+12,5,2,1,2,0,3,3,0,3.5,2.5,5,3,2.785062975,0.322147037,0.948136283,1.514779656,0.075786297,2.755868014,1.372470486,0.354745108,2.663982811,1.027834416,4.265860191,2.698253854,-2,2,-1,-3,0,-2,1,-1,0.0277777,-0.1666667,0,0.25,-0.036528494,-0.012226077,-0.178421289,0.154118872,0.059568366,0.126078681,-0.189154488,0.043590015,0.144107749,0.036505515,0.103332748,0.29248504
JPN,2011,1,7,0,0,0,127833000,1.55437541,1.466912746,35297.44,0.35382212,0.282163324,3.71E+12,0,0,0,0,0,0,0,0,3.4166667,1.5,4.5,4.25,2.893204981,0.261777135,1.030805954,1.600621892,0.00629257,2.664227511,1.835447459,0.609447404,2.082123844,0.847530878,3.394871265,2.003969433,-3,-1,0,-2,0,-2,0,0,0.1944446,-0.1666666,0,0.75,-2.143364535,-0.039495371,-1.293933572,-0.809935593,-0.010124126,-1.160910248,-1.315334884,0.123432856,0.105270893,0.019190123,0.012781231,0.283841352
KOR,2011,4,7,Right,0,1,49936638,0.483322471,1.157943606,36637.1899,0.482633716,0.397470747,1.42E+12,3,0,2,1,0,3,3,0,3.6111112,1.3333334,5.5,4,2.289388653,0.231986129,0.762725653,1.294676871,0.005122577,2.110809683,1.400887461,0.561561746,2.073091064,0.870570652,3.297855117,2.050847466,0,-1,0,1,0,0,0,-1,0.2222224,0.1666668,0,0.5,-2.764159214,-0.126369934,-1.264537844,-1.373251436,-0.024039949,-1.701505845,-1.233436661,0.13784757,0.105581874,-0.039742509,-0.005476397,0.361964534
MEX,2011,3,7,Right,0,1,115243504,-0.474737763,0.252327204,24671.9553,0.748770411,0.371993082,1.75E+12,2,0,2,0,0,1,2,0,0.75,0,2.25,0,2.976301673,0.060202735,1.09601891,1.820080029,0.01463679,2.094892153,1.36387389,0.146480073,2.14599452,0.847706092,3.264059862,2.326217751,2,0,2,0,0,0,2,0,0,0,0,0,-0.387061259,-0.033652163,-0.916015925,0.562606829,0.010457734,0.540464329,-2.255674099,0.041453568,0.020783783,-0.000867181,-0.002725786,0.065944315
NOR,2011,6,7,Left,1,0,4953088,2.142632484,1.831712365,82570.2879,0.417388134,0.242106212,3.06045E+14,2,0,2,0,0,0,2,0,3.7222223,3.1666667,5,3,3.606074416,0.734655723,0.808840355,2.062578337,0.02481822,3.676518199,1.704196222,0.293804276,2.763520588,1.238905585,4.337065242,2.714590977,2,0,2,0,0,0,1,0,0.0555556,0.1666667,0,0,0.774667808,0.285774745,-0.42587886,0.914771922,0.016937394,1.056863795,0.14924562,0.064043051,0.105372201,0.066880843,0.093543254,0.155692587
NZL,2011,3,7,Right,0,1,4384000,2.290867567,1.87170589,41070.0454,0.471732754,0.507327038,1.29643E+14,1,0,1,0,0,0,1,0,0.83333331,0.5,1.5,0.5,2.9106563,0.459913772,0.814686713,1.636055816,0.033623351,2.990249794,1.372223658,0.406273801,2.674301871,1.155006765,4.290123334,2.577775524,1,0,1,0,0,0,1,0,0,0,0,0,-0.1215691,0.14063508,-0.499508314,0.237304134,0.019156601,0.267437066,-0.314917137,0.121663354,0.078496068,-0.000860576,0.033578169,0.202770641
RUS,2011,3,7,Center,0,0,143018195,-1.074376822,-0.601444662,33108.4886,0.564876115,0.656327134,3.74E+12,3,0,2,1,0,1,2,0,0.66666669,0.5,1.5,0,2.318582196,0.354635399,0.786848999,1.177097798,0.022657339,2.317226079,1.353322132,0.374332024,2.458396615,1.081787817,3.934942967,2.358459084,2,0,1,1,0,-1,1,0,0,0,0,0,-1.287000882,0.067114497,-0.619466939,-0.73464844,0.004294038,-0.631422789,-0.395780149,-0.079836786,0.090594738,-0.030431537,0.04409392,0.258121856
TUR,2011,9,7,0,0,0,74223629,0.038242523,0.365056276,24791.8608,0.596184618,0.27920542,1.19E+12,4,0,3,1,0,4,3,0,2.7777777,0.83333331,5,2.5,2.922179336,0.48323564,0.924188208,1.514755487,0.049251869,2.666027723,1.575516509,0.354084891,2.529087056,1.11899917,4.049729636,2.418532374,1,0,2,-1,0,1,1,-1,0.2222221,0.16666662,0.25,0.25,-0.487885664,0.180904448,-0.471957484,-0.196832628,0.02699863,-0.321525068,-0.2156753,-0.011277569,0.085876414,-0.004756904,0.036280484,0.226105708
USA,2011,3,7,Left,1,0,311583481,1.262119055,1.513798475,60639.7109,0.573056135,0.378749138,1.38E+13,3,0,1,2,0,2,1,0,2.0277777,0.83333331,3,2.25,3.467702909,0.214390267,2.071633161,1.18167948,0.009461681,2.29034876,3.146629984,0.52328535,2.351332324,0.691495349,3.935617649,2.426883917,0,0,-1,1,0,1,-3,0,0,0,0,0,-0.318156262,-0.082264105,0.075879436,-0.311771593,-0.010783439,-0.30488198,0.746182025,0.20717237,0.052011595,-0.012457917,-0.015046589,0.183539292
